Object 1 , Object 2, Relations
 ,RCC8, 
10,6,nonAdjacent
10,4,nonAdjacent
10,22,nonAdjacent
21,18,nonAdjacent
21,110144,nonAdjacent
21,8,nonAdjacent
21,1,nonAdjacent
21,20,front_of
21,3,nonAdjacent
21,23,nonAdjacent
21,19,nonAdjacent
21,7,nonAdjacent
21,0,nonAdjacent
21,9,nonAdjacent
21,G42,nonAdjacent
21,2,nonAdjacent
21,6,nonAdjacent
21,4,nonAdjacent
21,22,left_of
18,110144,nonAdjacent
18,8,nonAdjacent
18,1,nonAdjacent
18,20,right_of
18,3,nonAdjacent
18,23,nonAdjacent
18,19,right_of
18,7,nonAdjacent
18,0,nonAdjacent
18,9,nonAdjacent
18,G42,right_of
18,2,nonAdjacent
18,6,nonAdjacent
18,4,nonAdjacent
18,22,nonAdjacent
110144,8,nonAdjacent
110144,1,nonAdjacent
110144,20,nonAdjacent
110144,3,nonAdjacent
110144,23,nonAdjacent
110144,19,nonAdjacent
110144,7,nonAdjacent
110144,0,nonAdjacent
110144,9,nonAdjacent
110144,G42,nonAdjacent
110144,2,nonAdjacent
110144,6,nonAdjacent
110144,4,nonAdjacent
110144,22,nonAdjacent
8,1,nonAdjacent
8,20,nonAdjacent
8,3,nonAdjacent
8,23,nonAdjacent
8,19,nonAdjacent
8,7,right_of
8,0,nonAdjacent
8,9,right_of
8,G42,nonAdjacent
8,2,nonAdjacent
8,6,nonAdjacent
8,4,nonAdjacent
8,22,nonAdjacent
1,20,nonAdjacent
1,3,nonAdjacent
1,23,nonAdjacent
1,19,nonAdjacent
1,7,nonAdjacent
1,0,right_of
1,9,nonAdjacent
1,G42,nonAdjacent
1,2,right_of
1,6,nonAdjacent
1,4,nonAdjacent
1,22,nonAdjacent
20,3,nonAdjacent
20,23,nonAdjacent
20,19,half_right
20,7,nonAdjacent
20,0,nonAdjacent
20,9,nonAdjacent
20,G42,front_of
20,2,nonAdjacent
20,6,nonAdjacent
20,4,nonAdjacent
20,22,left_of
3,23,front_of
3,19,nonAdjacent
3,7,nonAdjacent
3,0,nonAdjacent
3,9,nonAdjacent
3,G42,nonAdjacent
3,2,right_of
3,6,nonAdjacent
3,4,right_of
3,22,left_of
23,19,nonAdjacent
23,7,nonAdjacent
23,0,nonAdjacent
23,9,nonAdjacent
23,G42,nonAdjacent
23,2,nonAdjacent
23,6,nonAdjacent
23,4,nonAdjacent
23,22,left_of
19,7,right_of
19,0,nonAdjacent
19,9,nonAdjacent
19,G42,half_left
19,2,nonAdjacent
19,6,half_right
19,4,nonAdjacent
19,22,nonAdjacent
7,0,nonAdjacent
7,9,left_of
7,G42,nonAdjacent
7,2,nonAdjacent
7,6,left_of
7,4,nonAdjacent
7,22,nonAdjacent
0,9,nonAdjacent
0,G42,nonAdjacent
0,2,front_of
0,6,nonAdjacent
0,4,nonAdjacent
0,22,nonAdjacent
9,G42,left_of
9,2,nonAdjacent
9,6,nonAdjacent
9,4,nonAdjacent
9,22,nonAdjacent
G42,2,nonAdjacent
G42,6,nonAdjacent
G42,4,nonAdjacent
G42,22,nonAdjacent
2,6,nonAdjacent
2,4,half_right
2,22,nonAdjacent
6,4,half_right
6,22,nonAdjacent
4,22,nonAdjacent
 ,streetTopology, 
110135,5,disconnected
110135,10,disconnected
110135,21,disconnected
110135,18,disconnected
110135,110144,disconnected
110135,8,disconnected
110135,1,disconnected
110135,20,disconnected
110135,3,disconnected
110135,23,disconnected
110135,19,disconnected
110135,7,disconnected
110135,0,disconnected
110135,9,disconnected
110135,G42,disconnected
110135,2,connected
110135,6,disconnected
110135,4,disconnected
110135,22,disconnected
5,10,disconnected
5,21,disconnected
5,18,disconnected
5,110144,disconnected
5,8,disconnected
5,1,disconnected
5,20,disconnected
5,3,disconnected
5,23,disconnected
5,19,disconnected
5,7,disconnected
5,0,disconnected
5,9,disconnected
5,G42,disconnected
5,2,disconnected
5,6,connected
5,4,connected
5,22,disconnected
10,21,disconnected
10,18,disconnected
10,110144,disconnected
10,8,disconnected
10,1,disconnected
10,20,disconnected
10,3,disconnected
10,23,disconnected
10,19,disconnected
10,7,disconnected
10,0,disconnected
10,9,connected
10,G42,connected
10,2,disconnected
10,6,disconnected
10,4,disconnected
10,22,disconnected
21,18,disconnected
21,110144,disconnected
21,8,disconnected
21,1,disconnected
21,20,connected
21,3,disconnected
21,23,disconnected
21,19,disconnected
21,7,disconnected
21,0,disconnected
21,9,disconnected
21,G42,disconnected
21,2,disconnected
21,6,disconnected
21,4,disconnected
21,22,connected
18,110144,disconnected
18,8,disconnected
18,1,disconnected
18,20,connected
18,3,disconnected
18,23,disconnected
18,19,connected
18,7,disconnected
18,0,disconnected
18,9,disconnected
18,G42,connected
18,2,disconnected
18,6,disconnected
18,4,disconnected
18,22,disconnected
110144,8,disconnected
110144,1,disconnected
110144,20,disconnected
110144,3,disconnected
110144,23,disconnected
110144,19,disconnected
110144,7,disconnected
110144,0,disconnected
110144,9,disconnected
110144,G42,disconnected
110144,2,disconnected
110144,6,connected
110144,4,disconnected
110144,22,connected
8,1,disconnected
8,20,disconnected
8,3,disconnected
8,23,disconnected
8,19,disconnected
8,7,connected
8,0,disconnected
8,9,connected
8,G42,disconnected
8,2,disconnected
8,6,disconnected
8,4,disconnected
8,22,disconnected
1,20,disconnected
1,3,disconnected
1,23,disconnected
1,19,disconnected
1,7,disconnected
1,0,connected
1,9,disconnected
1,G42,disconnected
1,2,connected
1,6,disconnected
1,4,disconnected
1,22,disconnected
20,3,disconnected
20,23,disconnected
20,19,connected
20,7,disconnected
20,0,disconnected
20,9,disconnected
20,G42,connected
20,2,disconnected
20,6,disconnected
20,4,disconnected
20,22,connected
3,23,connected
3,19,disconnected
3,7,disconnected
3,0,disconnected
3,9,disconnected
3,G42,disconnected
3,2,connected
3,6,disconnected
3,4,connected
3,22,connected
23,19,disconnected
23,7,disconnected
23,0,disconnected
23,9,disconnected
23,G42,disconnected
23,2,disconnected
23,6,disconnected
23,4,disconnected
23,22,connected
19,7,connected
19,0,disconnected
19,9,disconnected
19,G42,connected
19,2,disconnected
19,6,connected
19,4,disconnected
19,22,disconnected
7,0,disconnected
7,9,connected
7,G42,disconnected
7,2,disconnected
7,6,connected
7,4,disconnected
7,22,disconnected
0,9,disconnected
0,G42,disconnected
0,2,connected
0,6,disconnected
0,4,disconnected
0,22,disconnected
9,G42,connected
9,2,disconnected
9,6,disconnected
9,4,disconnected
9,22,disconnected
G42,2,disconnected
G42,6,disconnected
G42,4,disconnected
G42,22,disconnected
2,6,disconnected
2,4,connected
2,22,disconnected
6,4,connected
6,22,disconnected
4,22,disconnected
 ,linearOrdering, 
110118,110119,before
110118,110120,before
110118,110121,before
110118,110122,before
110118,24,overlaps
110118,25,before
110118,26,before
110118,27,after
110118,28,before
110118,31,before
110118,32,before
110118,33,before
110118,34,before
110118,30,before
110118,39,before
110119,110120,overlaps
110119,110121,before
110119,110122,before
110119,24,overlaps
110119,25,before
110119,26,before
110119,27,after
110119,28,before
110119,31,overlaps
110119,32,before
110119,33,before
110119,34,before
110119,30,overlaps
110119,39,before
110120,110121,overlaps
110120,110122,before
110120,24,overlaps
110120,25,before
110120,26,before
110120,27,after
110120,28,before
110120,31,overlaps
110120,32,before
110120,33,before
110120,34,before
110120,30,finishes
110120,39,before
110121,110122,before
110121,24,overlaps
110121,25,before
110121,26,before
110121,27,after
110121,28,before
110121,31,overlaps
110121,32,overlaps
110121,33,before
110121,34,before
110121,30,overlapped_by
110121,39,before
110122,24,overlaps
110122,25,overlaps
110122,26,overlapped_by
110122,27,after
110122,28,after
110122,31,after
110122,32,after
110122,33,after
110122,34,after
110122,30,after
110122,39,after
24,25,overlapped_by
24,26,overlapped_by
24,27,overlapped_by
24,28,overlapped_by
24,31,overlapped_by
24,32,overlapped_by
24,33,overlapped_by
24,34,overlapped_by
24,30,overlapped_by
24,39,overlapped_by
25,26,after
25,27,after
25,28,after
25,31,after
25,32,after
25,33,after
25,34,after
25,30,after
25,39,after
26,27,after
26,28,after
26,31,after
26,32,after
26,33,after
26,34,after
26,30,after
26,39,after
27,28,before
27,31,before
27,32,before
27,33,before
27,34,before
27,30,before
27,39,before
28,31,after
28,32,after
28,33,after
28,34,overlaps
28,30,after
28,39,after
31,32,overlapped_by
31,33,overlapped_by
31,34,before
31,30,overlapped_by
31,39,before
32,33,overlaps
32,34,before
32,30,after
32,39,before
33,34,before
33,30,after
33,39,before
34,30,after
34,39,after
30,39,before
