Object 1 , Object 2, Relations
 ,RCC8, 
110138,110142,dc
110138,110143,dc
110138,110144,dc
110138,110145,dc
110138,110146,dc
110138,110147,dc
110138,110148,dc
110138,110149,dc
110138,110150,dc
110138,110151,dc
110138,110152,dc
110138,110153,dc
110138,110154,dc
110138,110155,dc
110138,110156,dc
110138,110157,dc
110138,110158,dc
110138,110159,dc
110138,110160,dc
110138,110161,dc
110138,110162,dc
110138,110163,dc
110138,110164,dc
110138,110165,dc
110138,110166,dc
110138,110167,dc
110138,110168,dc
110138,110169,dc
110138,110170,dc
110138,110171,dc
110138,110172,dc
110138,110173,dc
110138,22,dc
110138,23,dc
110138,24,dc
110138,29,dc
110138,30,dc
110138,25,dc
110138,26,dc
110138,27,dc
110138,28,dc
110139,110140,null
110139,110141,dc
110139,110142,dc
110139,110143,dc
110139,110144,dc
110139,110145,dc
110139,110146,dc
110139,110147,dc
110139,110148,dc
110139,110149,dc
110139,110150,dc
110139,110151,dc
110139,110152,dc
110139,110153,dc
110139,110154,dc
110139,110155,dc
110139,110156,dc
110139,110157,dc
110139,110158,dc
110139,110159,dc
110139,110160,dc
110139,110161,dc
110139,110162,dc
110139,110163,dc
110139,110164,dc
110139,110165,dc
110139,110166,dc
110139,110167,dc
110139,110168,dc
110139,110169,dc
110139,110170,dc
110139,110171,dc
110139,110172,dc
110139,110173,dc
110139,22,dc
110139,23,dc
110139,24,dc
110139,29,dc
110139,30,dc
110139,25,dc
110139,26,dc
110139,27,dc
110139,28,dc
110140,110141,null
110140,110142,dc
110140,110143,dc
110140,110144,dc
110140,110145,dc
110140,110146,dc
110140,110147,dc
110140,110148,dc
110140,110149,dc
110140,110150,dc
110140,110151,dc
110140,110152,dc
110140,110153,dc
110140,110154,dc
110140,110155,dc
110140,110156,dc
110140,110157,dc
110140,110158,dc
110140,110159,dc
110140,110160,dc
110140,110161,dc
110140,110162,dc
110140,110163,dc
110140,110164,dc
110140,110165,dc
110140,110166,dc
110140,110167,dc
110140,110168,dc
110140,110169,dc
110140,110170,dc
110140,110171,dc
110140,110172,dc
110140,110173,dc
110140,22,dc
110140,23,dc
110140,24,dc
110140,29,dc
110140,30,dc
110140,25,dc
110140,26,dc
110140,27,dc
110140,28,dc
110141,110142,dc
110141,110143,dc
110141,110144,dc
110141,110145,dc
110141,110146,dc
110141,110147,dc
110141,110148,dc
110141,110149,dc
110141,110150,dc
110141,110151,dc
110141,110152,dc
110141,110153,dc
110141,110154,dc
110141,110155,dc
110141,110156,dc
110141,110157,dc
110141,110158,dc
110141,110159,dc
110141,110160,dc
110141,110161,dc
110141,110162,dc
110141,110163,dc
110141,110164,dc
110141,110165,dc
110141,110166,dc
110141,110167,dc
110141,110168,dc
110141,110169,dc
110141,110170,dc
110141,110171,dc
110141,110172,dc
110141,110173,dc
110141,22,dc
110141,23,dc
110141,24,dc
110141,29,dc
110141,30,dc
110141,25,dc
110141,26,dc
110141,27,dc
110141,28,dc
110142,110143,ec
110142,110144,dc
110142,110145,dc
110142,110146,dc
110142,110147,dc
110142,110148,dc
110142,110149,dc
110142,110150,dc
110142,110151,dc
110142,110152,dc
110142,110153,dc
110142,110154,dc
110142,110155,dc
110142,110156,dc
110142,110157,dc
110142,110158,dc
110142,110159,dc
110142,110160,dc
110142,110161,dc
110142,110162,dc
110142,110163,dc
110142,110164,dc
110142,110165,dc
110142,110166,dc
110142,110167,dc
110142,110168,dc
110142,110169,dc
110142,110170,dc
110142,110171,dc
110142,110172,dc
110142,110173,dc
110142,22,dc
110142,23,dc
110142,24,dc
110142,29,dc
110142,30,dc
110142,25,dc
110142,26,dc
110142,27,dc
110142,28,dc
110143,110144,dc
110143,110145,dc
110143,110146,dc
110143,110147,dc
110143,110148,dc
110143,110149,dc
110143,110150,dc
110143,110151,dc
110143,110152,dc
110143,110153,dc
110143,110154,dc
110143,110155,dc
110143,110156,dc
110143,110157,dc
110143,110158,dc
110143,110159,dc
110143,110160,dc
110143,110161,dc
110143,110162,dc
110143,110163,dc
110143,110164,dc
110143,110165,dc
110143,110166,dc
110143,110167,dc
110143,110168,dc
110143,110169,dc
110143,110170,dc
110143,110171,dc
110143,110172,dc
110143,110173,dc
110143,22,dc
110143,23,dc
110143,24,dc
110143,29,dc
110143,30,dc
110143,25,dc
110143,26,dc
110143,27,dc
110143,28,dc
110144,110145,null
110144,110146,dc
110144,110147,dc
110144,110148,dc
110144,110149,dc
110144,110150,dc
110144,110151,dc
110144,110152,dc
110144,110153,dc
110144,110154,dc
110144,110155,dc
110144,110156,dc
110144,110157,dc
110144,110158,dc
110144,110159,dc
110144,110160,dc
110144,110161,dc
110144,110162,dc
110144,110163,dc
110144,110164,dc
110144,110165,dc
110144,110166,dc
110144,110167,dc
110144,110168,dc
110144,110169,dc
110144,110170,dc
110144,110171,dc
110144,110172,dc
110144,110173,dc
110144,22,dc
110144,23,dc
110144,24,dc
110144,29,dc
110144,30,dc
110144,25,dc
110144,26,dc
110144,27,dc
110144,28,dc
110145,110146,null
110145,110147,dc
110145,110148,dc
110145,110149,dc
110145,110150,dc
110145,110151,dc
110145,110152,dc
110145,110153,dc
110145,110154,dc
110145,110155,dc
110145,110156,dc
110145,110157,dc
110145,110158,dc
110145,110159,dc
110145,110160,dc
110145,110161,dc
110145,110162,dc
110145,110163,dc
110145,110164,dc
110145,110165,dc
110145,110166,dc
110145,110167,dc
110145,110168,dc
110145,110169,dc
110145,110170,dc
110145,110171,dc
110145,110172,dc
110145,110173,dc
110145,22,dc
110145,23,dc
110145,24,dc
110145,29,dc
110145,30,dc
110145,25,dc
110145,26,dc
110145,27,dc
110145,28,dc
110146,110147,null
110146,110148,dc
110146,110149,dc
110146,110150,dc
110146,110151,dc
110146,110152,dc
110146,110153,dc
110146,110154,dc
110146,110155,dc
110146,110156,dc
110146,110157,dc
110146,110158,dc
110146,110159,dc
110146,110160,dc
110146,110161,dc
110146,110162,dc
110146,110163,dc
110146,110164,dc
110146,110165,dc
110146,110166,dc
110146,110167,dc
110146,110168,dc
110146,110169,dc
110146,110170,dc
110146,110171,dc
110146,110172,dc
110146,110173,dc
110146,22,dc
110146,23,dc
110146,24,dc
110146,29,dc
110146,30,dc
110146,25,dc
110146,26,dc
110146,27,dc
110146,28,dc
110147,110148,null
110147,110149,dc
110147,110150,dc
110147,110151,dc
110147,110152,dc
110147,110153,dc
110147,110154,dc
110147,110155,dc
110147,110156,dc
110147,110157,dc
110147,110158,dc
110147,110159,dc
110147,110160,dc
110147,110161,dc
110147,110162,dc
110147,110163,dc
110147,110164,dc
110147,110165,dc
110147,110166,dc
110147,110167,dc
110147,110168,dc
110147,110169,dc
110147,110170,dc
110147,110171,dc
110147,110172,dc
110147,110173,dc
110147,22,dc
110147,23,dc
110147,24,dc
110147,29,dc
110147,30,dc
110147,25,dc
110147,26,dc
110147,27,dc
110147,28,dc
110148,110149,null
110148,110150,dc
110148,110151,dc
110148,110152,dc
110148,110153,dc
110148,110154,dc
110148,110155,dc
110148,110156,dc
110148,110157,dc
110148,110158,dc
110148,110159,dc
110148,110160,dc
110148,110161,dc
110148,110162,dc
110148,110163,dc
110148,110164,dc
110148,110165,dc
110148,110166,dc
110148,110167,dc
110148,110168,dc
110148,110169,dc
110148,110170,dc
110148,110171,dc
110148,110172,dc
110148,110173,dc
110148,22,dc
110148,23,dc
110148,24,dc
110148,29,dc
110148,30,dc
110148,25,dc
110148,26,dc
110148,27,dc
110148,28,dc
110149,110150,null
110149,110151,dc
110149,110152,dc
110149,110153,dc
110149,110154,dc
110149,110155,dc
110149,110156,dc
110149,110157,dc
110149,110158,dc
110149,110159,dc
110149,110160,dc
110149,110161,dc
110149,110162,dc
110149,110163,dc
110149,110164,dc
110149,110165,dc
110149,110166,dc
110149,110167,dc
110149,110168,dc
110149,110169,dc
110149,110170,dc
110149,110171,dc
110149,110172,dc
110149,110173,dc
110149,22,dc
110149,23,dc
110149,24,dc
110149,29,dc
110149,30,dc
110149,25,dc
110149,26,dc
110149,27,dc
110149,28,dc
110150,110151,po
110150,110152,po
110150,110153,dc
110150,110154,dc
110150,110155,dc
110150,110156,dc
110150,110157,dc
110150,110158,dc
110150,110159,dc
110150,110160,dc
110150,110161,dc
110150,110162,dc
110150,110163,dc
110150,110164,dc
110150,110165,dc
110150,110166,dc
110150,110167,dc
110150,110168,dc
110150,110169,dc
110150,110170,dc
110150,110171,dc
110150,110172,dc
110150,110173,dc
110150,22,dc
110150,23,dc
110150,24,dc
110150,29,dc
110150,30,dc
110150,25,dc
110150,26,dc
110150,27,dc
110150,28,dc
110151,110152,null
110151,110153,dc
110151,110154,dc
110151,110155,dc
110151,110156,dc
110151,110157,dc
110151,110158,dc
110151,110159,dc
110151,110160,dc
110151,110161,dc
110151,110162,dc
110151,110163,dc
110151,110164,dc
110151,110165,dc
110151,110166,dc
110151,110167,dc
110151,110168,dc
110151,110169,dc
110151,110170,dc
110151,110171,dc
110151,110172,dc
110151,110173,dc
110151,22,dc
110151,23,dc
110151,24,dc
110151,29,dc
110151,30,dc
110151,25,dc
110151,26,dc
110151,27,dc
110151,28,dc
110152,110153,po
110152,110154,dc
110152,110155,dc
110152,110156,dc
110152,110157,dc
110152,110158,dc
110152,110159,dc
110152,110160,dc
110152,110161,dc
110152,110162,dc
110152,110163,dc
110152,110164,dc
110152,110165,dc
110152,110166,dc
110152,110167,dc
110152,110168,dc
110152,110169,dc
110152,110170,dc
110152,110171,dc
110152,110172,dc
110152,110173,dc
110152,22,dc
110152,23,dc
110152,24,dc
110152,29,dc
110152,30,dc
110152,25,dc
110152,26,dc
110152,27,dc
110152,28,dc
110153,110154,null
110153,110155,dc
110153,110156,dc
110153,110157,dc
110153,110158,dc
110153,110159,dc
110153,110160,dc
110153,110161,dc
110153,110162,dc
110153,110163,dc
110153,110164,dc
110153,110165,dc
110153,110166,dc
110153,110167,dc
110153,110168,dc
110153,110169,dc
110153,110170,dc
110153,110171,dc
110153,110172,dc
110153,110173,dc
110153,22,dc
110153,23,dc
110153,24,dc
110153,29,dc
110153,30,dc
110153,25,dc
110153,26,dc
110153,27,dc
110153,28,dc
110154,110155,ec
110154,110156,ec
110154,110157,ec
110154,110158,dc
110154,110159,dc
110154,110160,dc
110154,110161,dc
110154,110162,dc
110154,110163,dc
110154,110164,dc
110154,110165,dc
110154,110166,dc
110154,110167,dc
110154,110168,dc
110154,110169,dc
110154,110170,dc
110154,110171,dc
110154,110172,dc
110154,110173,dc
110154,22,dc
110154,23,dc
110154,24,dc
110154,29,dc
110154,30,dc
110154,25,dc
110154,26,dc
110154,27,dc
110154,28,dc
110155,110156,po
110155,110157,null
110155,110158,dc
110155,110159,dc
110155,110160,dc
110155,110161,dc
110155,110162,dc
110155,110163,dc
110155,110164,dc
110155,110165,dc
110155,110166,dc
110155,110167,dc
110155,110168,dc
110155,110169,dc
110155,110170,dc
110155,110171,dc
110155,110172,dc
110155,110173,dc
110155,22,dc
110155,23,dc
110155,24,dc
110155,29,dc
110155,30,dc
110155,25,dc
110155,26,dc
110155,27,dc
110155,28,dc
110156,110157,ec
110156,110158,dc
110156,110159,dc
110156,110160,dc
110156,110161,dc
110156,110162,dc
110156,110163,dc
110156,110164,dc
110156,110165,dc
110156,110166,dc
110156,110167,dc
110156,110168,dc
110156,110169,dc
110156,110170,dc
110156,110171,dc
110156,110172,dc
110156,110173,dc
110156,22,dc
110156,23,dc
110156,24,dc
110156,29,dc
110156,30,dc
110156,25,dc
110156,26,dc
110156,27,dc
110156,28,dc
110157,110158,null
110157,110159,null
110157,110160,dc
110157,110161,dc
110157,110162,dc
110157,110163,dc
110157,110164,dc
110157,110165,dc
110157,110166,dc
110157,110167,dc
110157,110168,dc
110157,110169,dc
110157,110170,dc
110157,110171,dc
110157,110172,dc
110157,110173,dc
110157,22,dc
110157,23,dc
110157,24,dc
110157,29,dc
110157,30,dc
110157,25,dc
110157,26,dc
110157,27,dc
110157,28,dc
110158,110159,null
110158,110160,ec
110158,110161,null
110158,110162,null
110158,110163,dc
110158,110164,dc
110158,110165,dc
110158,110166,dc
110158,110167,dc
110158,110168,dc
110158,110169,dc
110158,110170,dc
110158,110171,dc
110158,110172,dc
110158,110173,dc
110158,22,dc
110158,23,dc
110158,24,dc
110158,29,dc
110158,30,dc
110158,25,dc
110158,26,dc
110158,27,dc
110158,28,dc
110159,110160,po
110159,110161,dc
110159,110162,dc
110159,110163,dc
110159,110164,dc
110159,110165,dc
110159,110166,dc
110159,110167,dc
110159,110168,dc
110159,110169,dc
110159,110170,dc
110159,110171,dc
110159,110172,dc
110159,110173,dc
110159,22,dc
110159,23,dc
110159,24,dc
110159,29,dc
110159,30,dc
110159,25,dc
110159,26,dc
110159,27,dc
110159,28,dc
110160,110161,dc
110160,110162,null
110160,110163,dc
110160,110164,dc
110160,110165,dc
110160,110166,dc
110160,110167,dc
110160,110168,dc
110160,110169,dc
110160,110170,dc
110160,110171,dc
110160,110172,dc
110160,110173,dc
110160,22,dc
110160,23,dc
110160,24,dc
110160,29,dc
110160,30,dc
110160,25,dc
110160,26,dc
110160,27,dc
110160,28,dc
110161,110162,null
110161,110163,dc
110161,110164,dc
110161,110165,dc
110161,110166,dc
110161,110167,dc
110161,110168,dc
110161,110169,dc
110161,110170,dc
110161,110171,dc
110161,110172,dc
110161,110173,dc
110161,22,dc
110161,23,dc
110161,24,dc
110161,29,dc
110161,30,dc
110161,25,dc
110161,26,dc
110161,27,dc
110161,28,dc
110162,110163,null
110162,110164,dc
110162,110165,dc
110162,110166,dc
110162,110167,dc
110162,110168,dc
110162,110169,dc
110162,110170,dc
110162,110171,dc
110162,110172,dc
110162,110173,dc
110162,22,dc
110162,23,dc
110162,24,dc
110162,29,dc
110162,30,dc
110162,25,dc
110162,26,dc
110162,27,dc
110162,28,dc
110163,110164,dc
110163,110165,dc
110163,110166,dc
110163,110167,dc
110163,110168,dc
110163,110169,dc
110163,110170,dc
110163,110171,dc
110163,110172,dc
110163,110173,dc
110163,22,dc
110163,23,dc
110163,24,dc
110163,29,dc
110163,30,dc
110163,25,dc
110163,26,dc
110163,27,dc
110163,28,dc
110164,110165,null
110164,110166,dc
110164,110167,dc
110164,110168,dc
110164,110169,dc
110164,110170,dc
110164,110171,dc
110164,110172,dc
110164,110173,dc
110164,22,dc
110164,23,dc
110164,24,dc
110164,29,dc
110164,30,dc
110164,25,dc
110164,26,dc
110164,27,dc
110164,28,dc
110165,110166,ec
110165,110167,dc
110165,110168,dc
110165,110169,dc
110165,110170,dc
110165,110171,dc
110165,110172,dc
110165,110173,dc
110165,22,dc
110165,23,dc
110165,24,dc
110165,29,dc
110165,30,dc
110165,25,dc
110165,26,dc
110165,27,dc
110165,28,dc
110166,110167,null
110166,110168,dc
110166,110169,dc
110166,110170,dc
110166,110171,dc
110166,110172,dc
110166,110173,dc
110166,22,dc
110166,23,dc
110166,24,dc
110166,29,dc
110166,30,dc
110166,25,dc
110166,26,dc
110166,27,dc
110166,28,dc
110167,110168,null
110167,110169,null
110167,110170,dc
110167,110171,dc
110167,110172,dc
110167,110173,dc
110167,22,dc
110167,23,dc
110167,24,dc
110167,29,dc
110167,30,dc
110167,25,dc
110167,26,dc
110167,27,dc
110167,28,dc
110168,110169,null
110168,110170,dc
110168,110171,dc
110168,110172,dc
110168,110173,dc
110168,22,dc
110168,23,dc
110168,24,dc
110168,29,dc
110168,30,dc
110168,25,dc
110168,26,dc
110168,27,dc
110168,28,dc
110169,110170,dc
110169,110171,dc
110169,110172,dc
110169,110173,dc
110169,22,dc
110169,23,dc
110169,24,dc
110169,29,dc
110169,30,dc
110169,25,dc
110169,26,dc
110169,27,dc
110169,28,dc
110170,110171,dc
110170,110172,dc
110170,110173,po
110170,22,dc
110170,23,dc
110170,24,dc
110170,29,dc
110170,30,dc
110170,25,dc
110170,26,dc
110170,27,dc
110170,28,dc
110171,110172,null
110171,110173,dc
110171,22,dc
110171,23,dc
110171,24,dc
110171,29,dc
110171,30,dc
110171,25,dc
110171,26,dc
110171,27,dc
110171,28,dc
110172,110173,ec
110172,22,dc
110172,23,dc
110172,24,dc
110172,29,dc
110172,30,dc
110172,25,dc
110172,26,dc
110172,27,dc
110172,28,dc
110173,22,dc
110173,23,dc
110173,24,dc
110173,29,dc
110173,30,dc
110173,25,dc
110173,26,dc
110173,27,dc
110173,28,dc
22,23,dc
22,24,dc
22,29,dc
22,30,dc
22,25,dc
22,26,dc
22,27,dc
22,28,dc
23,24,dc
23,29,dc
23,30,dc
23,25,dc
23,26,dc
23,27,dc
23,28,dc
24,29,dc
24,30,dc
24,25,dc
24,26,dc
24,27,dc
24,28,dc
29,30,dc
29,25,dc
29,26,dc
29,27,dc
29,28,dc
30,25,dc
30,26,dc
30,27,dc
30,28,dc
25,26,dc
25,27,dc
25,28,dc
26,27,dc
26,28,dc
27,28,dc
 ,DE9IM, 
110111,110183,disjoint
110111,19,disjoint
110111,110185,disjoint
110111,18,disjoint
110111,12,disjoint
110111,2,disjoint
110111,11,disjoint
110111,110190,disjoint
110111,9,disjoint
110111,7,disjoint
110111,5,disjoint
110111,16,disjoint
110111,4,disjoint
110111,17,disjoint
110111,21,disjoint
110111,20,disjoint
110111,110199,disjoint
110111,3,disjoint
110111,110201,disjoint
110111,110202,disjoint
110111,110203,disjoint
110111,13,disjoint
110111,0,disjoint
110111,8,disjoint
110111,10,disjoint
110111,15,disjoint
110111,14,disjoint
110111,1,disjoint
110111,6,disjoint
110112,110183,disjoint
110112,19,disjoint
110112,110185,disjoint
110112,18,disjoint
110112,12,disjoint
110112,2,disjoint
110112,11,disjoint
110112,110190,disjoint
110112,9,disjoint
110112,7,disjoint
110112,5,disjoint
110112,16,disjoint
110112,4,disjoint
110112,17,disjoint
110112,21,disjoint
110112,20,disjoint
110112,110199,disjoint
110112,3,disjoint
110112,110201,disjoint
110112,110202,disjoint
110112,110203,disjoint
110112,13,disjoint
110112,0,disjoint
110112,8,disjoint
110112,10,disjoint
110112,15,disjoint
110112,14,disjoint
110112,1,disjoint
110112,6,disjoint
110113,110183,disjoint
110113,19,disjoint
110113,110185,disjoint
110113,18,disjoint
110113,12,disjoint
110113,2,disjoint
110113,11,disjoint
110113,110190,disjoint
110113,9,disjoint
110113,7,disjoint
110113,5,disjoint
110113,16,disjoint
110113,4,disjoint
110113,17,disjoint
110113,21,disjoint
110113,20,disjoint
110113,110199,disjoint
110113,3,disjoint
110113,110201,disjoint
110113,110202,disjoint
110113,110203,disjoint
110113,13,disjoint
110113,0,disjoint
110113,8,disjoint
110113,10,disjoint
110113,15,disjoint
110113,14,disjoint
110113,1,disjoint
110113,6,disjoint
110114,110183,disjoint
110114,19,disjoint
110114,110185,disjoint
110114,18,disjoint
110114,12,disjoint
110114,2,disjoint
110114,11,disjoint
110114,110190,disjoint
110114,9,disjoint
110114,7,disjoint
110114,5,disjoint
110114,16,disjoint
110114,4,disjoint
110114,17,disjoint
110114,21,disjoint
110114,20,disjoint
110114,110199,disjoint
110114,3,disjoint
110114,110201,disjoint
110114,110202,disjoint
110114,110203,disjoint
110114,13,disjoint
110114,0,disjoint
110114,8,disjoint
110114,10,disjoint
110114,15,disjoint
110114,14,disjoint
110114,1,disjoint
110114,6,disjoint
110115,110183,disjoint
110115,19,disjoint
110115,110185,disjoint
110115,18,disjoint
110115,12,disjoint
110115,2,disjoint
110115,11,disjoint
110115,110190,disjoint
110115,9,disjoint
110115,7,disjoint
110115,5,disjoint
110115,16,disjoint
110115,4,disjoint
110115,17,disjoint
110115,21,disjoint
110115,20,disjoint
110115,110199,disjoint
110115,3,disjoint
110115,110201,disjoint
110115,110202,disjoint
110115,110203,disjoint
110115,13,disjoint
110115,0,disjoint
110115,8,disjoint
110115,10,disjoint
110115,15,disjoint
110115,14,disjoint
110115,1,disjoint
110115,6,disjoint
110116,110183,disjoint
110116,19,disjoint
110116,110185,disjoint
110116,18,disjoint
110116,12,disjoint
110116,2,disjoint
110116,11,disjoint
110116,110190,disjoint
110116,9,disjoint
110116,7,disjoint
110116,5,disjoint
110116,16,disjoint
110116,4,disjoint
110116,17,disjoint
110116,21,disjoint
110116,20,disjoint
110116,110199,disjoint
110116,3,disjoint
110116,110201,disjoint
110116,110202,disjoint
110116,110203,disjoint
110116,13,disjoint
110116,0,disjoint
110116,8,disjoint
110116,10,disjoint
110116,15,disjoint
110116,14,disjoint
110116,1,disjoint
110116,6,disjoint
110117,110183,disjoint
110117,19,disjoint
110117,110185,disjoint
110117,18,disjoint
110117,12,disjoint
110117,2,disjoint
110117,11,disjoint
110117,110190,disjoint
110117,9,disjoint
110117,7,disjoint
110117,5,disjoint
110117,16,disjoint
110117,4,disjoint
110117,17,disjoint
110117,21,disjoint
110117,20,disjoint
110117,110199,disjoint
110117,3,disjoint
110117,110201,disjoint
110117,110202,disjoint
110117,110203,disjoint
110117,13,disjoint
110117,0,disjoint
110117,8,disjoint
110117,10,disjoint
110117,15,disjoint
110117,14,disjoint
110117,1,disjoint
110117,6,disjoint
110118,110183,disjoint
110118,19,disjoint
110118,110185,disjoint
110118,18,disjoint
110118,12,disjoint
110118,2,disjoint
110118,11,disjoint
110118,110190,disjoint
110118,9,disjoint
110118,7,disjoint
110118,5,disjoint
110118,16,disjoint
110118,4,disjoint
110118,17,disjoint
110118,21,disjoint
110118,20,disjoint
110118,110199,disjoint
110118,3,disjoint
110118,110201,disjoint
110118,110202,disjoint
110118,110203,disjoint
110118,13,disjoint
110118,0,disjoint
110118,8,disjoint
110118,10,disjoint
110118,15,disjoint
110118,14,disjoint
110118,1,disjoint
110118,6,disjoint
110119,110183,disjoint
110119,19,disjoint
110119,110185,disjoint
110119,18,disjoint
110119,12,disjoint
110119,2,disjoint
110119,11,disjoint
110119,110190,disjoint
110119,9,disjoint
110119,7,disjoint
110119,5,disjoint
110119,16,disjoint
110119,4,disjoint
110119,17,disjoint
110119,21,disjoint
110119,20,disjoint
110119,110199,disjoint
110119,3,disjoint
110119,110201,disjoint
110119,110202,disjoint
110119,110203,disjoint
110119,13,disjoint
110119,0,disjoint
110119,8,disjoint
110119,10,disjoint
110119,15,disjoint
110119,14,disjoint
110119,1,disjoint
110119,6,disjoint
110120,110183,disjoint
110120,19,disjoint
110120,110185,disjoint
110120,18,disjoint
110120,12,disjoint
110120,2,disjoint
110120,11,disjoint
110120,110190,disjoint
110120,9,disjoint
110120,7,disjoint
110120,5,disjoint
110120,16,disjoint
110120,4,disjoint
110120,17,disjoint
110120,21,disjoint
110120,20,disjoint
110120,110199,disjoint
110120,3,disjoint
110120,110201,disjoint
110120,110202,disjoint
110120,110203,disjoint
110120,13,disjoint
110120,0,disjoint
110120,8,disjoint
110120,10,disjoint
110120,15,disjoint
110120,14,disjoint
110120,1,disjoint
110120,6,disjoint
110121,110183,disjoint
110121,19,disjoint
110121,110185,disjoint
110121,18,disjoint
110121,12,disjoint
110121,2,disjoint
110121,11,disjoint
110121,110190,disjoint
110121,9,disjoint
110121,7,disjoint
110121,5,disjoint
110121,16,disjoint
110121,4,disjoint
110121,17,disjoint
110121,21,disjoint
110121,20,disjoint
110121,110199,disjoint
110121,3,disjoint
110121,110201,disjoint
110121,110202,disjoint
110121,110203,disjoint
110121,13,disjoint
110121,0,disjoint
110121,8,disjoint
110121,10,disjoint
110121,15,disjoint
110121,14,disjoint
110121,1,disjoint
110121,6,disjoint
110122,110183,disjoint
110122,19,disjoint
110122,110185,disjoint
110122,18,disjoint
110122,12,disjoint
110122,2,disjoint
110122,11,disjoint
110122,110190,disjoint
110122,9,disjoint
110122,7,disjoint
110122,5,disjoint
110122,16,disjoint
110122,4,disjoint
110122,17,disjoint
110122,21,disjoint
110122,20,disjoint
110122,110199,disjoint
110122,3,disjoint
110122,110201,disjoint
110122,110202,disjoint
110122,110203,disjoint
110122,13,disjoint
110122,0,disjoint
110122,8,disjoint
110122,10,disjoint
110122,15,disjoint
110122,14,disjoint
110122,1,disjoint
110122,6,disjoint
110123,110183,disjoint
110123,19,disjoint
110123,110185,disjoint
110123,18,disjoint
110123,12,disjoint
110123,2,disjoint
110123,11,disjoint
110123,110190,disjoint
110123,9,disjoint
110123,7,disjoint
110123,5,disjoint
110123,16,disjoint
110123,4,disjoint
110123,17,disjoint
110123,21,disjoint
110123,20,disjoint
110123,110199,disjoint
110123,3,disjoint
110123,110201,disjoint
110123,110202,disjoint
110123,110203,disjoint
110123,13,disjoint
110123,0,disjoint
110123,8,disjoint
110123,10,disjoint
110123,15,disjoint
110123,14,disjoint
110123,1,disjoint
110123,6,disjoint
110124,110183,disjoint
110124,19,disjoint
110124,110185,disjoint
110124,18,disjoint
110124,12,disjoint
110124,2,disjoint
110124,11,disjoint
110124,110190,disjoint
110124,9,disjoint
110124,7,disjoint
110124,5,disjoint
110124,16,disjoint
110124,4,disjoint
110124,17,disjoint
110124,21,disjoint
110124,20,disjoint
110124,110199,disjoint
110124,3,disjoint
110124,110201,disjoint
110124,110202,disjoint
110124,110203,disjoint
110124,13,disjoint
110124,0,disjoint
110124,8,disjoint
110124,10,disjoint
110124,15,disjoint
110124,14,disjoint
110124,1,disjoint
110124,6,disjoint
110125,110183,disjoint
110125,19,disjoint
110125,110185,disjoint
110125,18,disjoint
110125,12,disjoint
110125,2,disjoint
110125,11,disjoint
110125,110190,disjoint
110125,9,disjoint
110125,7,disjoint
110125,5,disjoint
110125,16,disjoint
110125,4,disjoint
110125,17,disjoint
110125,21,disjoint
110125,20,disjoint
110125,110199,disjoint
110125,3,disjoint
110125,110201,disjoint
110125,110202,disjoint
110125,110203,disjoint
110125,13,disjoint
110125,0,disjoint
110125,8,disjoint
110125,10,disjoint
110125,15,disjoint
110125,14,disjoint
110125,1,disjoint
110125,6,disjoint
110126,110183,disjoint
110126,19,disjoint
110126,110185,disjoint
110126,18,disjoint
110126,12,disjoint
110126,2,disjoint
110126,11,disjoint
110126,110190,disjoint
110126,9,disjoint
110126,7,disjoint
110126,5,disjoint
110126,16,disjoint
110126,4,disjoint
110126,17,disjoint
110126,21,disjoint
110126,20,disjoint
110126,110199,disjoint
110126,3,disjoint
110126,110201,disjoint
110126,110202,disjoint
110126,110203,disjoint
110126,13,disjoint
110126,0,disjoint
110126,8,disjoint
110126,10,disjoint
110126,15,disjoint
110126,14,disjoint
110126,1,disjoint
110126,6,disjoint
110127,110183,disjoint
110127,19,disjoint
110127,110185,disjoint
110127,18,disjoint
110127,12,disjoint
110127,2,disjoint
110127,11,disjoint
110127,110190,disjoint
110127,9,disjoint
110127,7,disjoint
110127,5,disjoint
110127,16,disjoint
110127,4,disjoint
110127,17,disjoint
110127,21,disjoint
110127,20,disjoint
110127,110199,disjoint
110127,3,disjoint
110127,110201,disjoint
110127,110202,disjoint
110127,110203,disjoint
110127,13,disjoint
110127,0,disjoint
110127,8,disjoint
110127,10,disjoint
110127,15,disjoint
110127,14,disjoint
110127,1,disjoint
110127,6,disjoint
110128,110183,disjoint
110128,19,disjoint
110128,110185,disjoint
110128,18,disjoint
110128,12,disjoint
110128,2,disjoint
110128,11,disjoint
110128,110190,disjoint
110128,9,disjoint
110128,7,disjoint
110128,5,disjoint
110128,16,disjoint
110128,4,disjoint
110128,17,disjoint
110128,21,disjoint
110128,20,disjoint
110128,110199,disjoint
110128,3,disjoint
110128,110201,disjoint
110128,110202,disjoint
110128,110203,disjoint
110128,13,disjoint
110128,0,disjoint
110128,8,disjoint
110128,10,disjoint
110128,15,disjoint
110128,14,disjoint
110128,1,disjoint
110128,6,disjoint
110129,110183,disjoint
110129,19,disjoint
110129,110185,disjoint
110129,18,disjoint
110129,12,disjoint
110129,2,disjoint
110129,11,disjoint
110129,110190,disjoint
110129,9,disjoint
110129,7,disjoint
110129,5,disjoint
110129,16,disjoint
110129,4,disjoint
110129,17,disjoint
110129,21,disjoint
