Object 1, Object 2, Relations
 ,RCC8, 
8,17,disconnected
8,19,disconnected
8,28,disconnected
8,27,disconnected
8,26,disconnected
8,25,disconnected
8,24,disconnected
11,13,connected
11,15,disconnected
11,17,disconnected
11,19,disconnected
11,28,disconnected
11,27,disconnected
11,26,disconnected
11,25,disconnected
11,24,disconnected
13,15,connected
13,17,disconnected
13,19,disconnected
13,28,disconnected
13,27,disconnected
13,26,disconnected
13,25,disconnected
13,24,disconnected
15,17,connected
15,19,disconnected
15,28,disconnected
15,27,disconnected
15,26,disconnected
15,25,disconnected
15,24,disconnected
17,19,connected
17,28,disconnected
17,27,disconnected
17,26,disconnected
17,25,disconnected
17,24,disconnected
19,28,connected
19,27,disconnected
19,26,disconnected
19,25,disconnected
19,24,disconnected
28,27,connected
28,26,disconnected
28,25,disconnected
28,24,disconnected
27,26,connected
27,25,disconnected
27,24,disconnected
26,25,connected
26,24,disconnected
25,24,connected
 ,linearOrdering, 
31,32,after
31,33,after
31,34,after
31,35,overlaps
31,42,before
31,43,before
32,33,after
32,34,after
32,35,overlaps
32,42,before
32,43,before
33,34,after
33,35,overlaps
33,42,before
33,43,before
34,35,overlaps
34,42,before
34,43,before
35,42,before
35,43,overlaps
42,43,after
